id,graph_density,graph_diameter,clustering_coeff,spectral_gap,assortativity,cliques,motifs,components,min_degree,max_degree,B0,B1,B2
118,0.21343873517786563,10,0.0,0.8111810620874707,-0.02966101694915302,2,"nan, nan, 41, 0",1,2,6,23,5,5
119,0.20952380952380953,9,0.0,0.7630101766809236,-0.32530120481927877,2,"nan, nan, 31, 0",1,2,6,21,2,2
120,0.358974358974359,7,0.0,0.7994488408382487,-0.40000000000000097,2,"nan, nan, 20, 0",1,2,6,13,2,1
121,0.18666666666666668,9,0.0,0.5488534701979493,-0.2341597796143234,2,"nan, nan, 43, 0",1,2,6,25,4,3
122,0.22857142857142856,9,0.0,0.8394634535557515,-0.0052356020942396385,2,"nan, nan, 35, 0",1,2,6,21,4,4
123,0.2647058823529412,9,0.0,0.4857861424879868,-0.32885906040268453,2,"nan, nan, 25, 0",1,2,6,17,2,2
124,0.4,6,0.0,1.4129021725645856,-0.5277777777777761,2,"nan, nan, 15, 0",1,2,6,11,1,1
125,0.2573099415204678,9,0.0,1.0920754650889108,-0.2000000000000005,2,"nan, nan, 33, 0",1,2,6,19,4,4
126,0.23157894736842108,10,0.0,0.6319512636517377,-0.3750000000000001,2,"nan, nan, 32, 0",1,2,6,20,3,3
127,0.20952380952380953,10,0.0,0.4977141797586828,-0.41365461847389723,2,"nan, nan, 31, 0",1,2,6,21,2,2
128,0.3238095238095238,6,0.0,1.280429837944066,-0.12264150943396374,2,"nan, nan, 25, 0",1,2,6,15,3,2
129,0.3076923076923077,7,0.0,0.9247460403011534,-0.3391304347826089,2,"nan, nan, 19, 0",1,2,6,14,1,1
130,0.4,5,0.0,1.9583058589123086,-0.15789473684210523,2,"nan, nan, 14, 0",1,2,6,11,1,1
131,0.23391812865497075,12,0.0,0.4903255031449554,-0.3888888888888894,2,"nan, nan, 26, 0",1,2,6,19,2,2
132,0.4,5,0.0,1.9583058589122748,-0.15789473684210523,2,"nan, nan, 14, 0",1,2,6,11,1,1
133,0.21904761904761907,10,0.0,0.5929963624153913,-0.4481481481481502,2,"nan, nan, 35, 0",1,2,6,21,3,3
134,0.21645021645021648,11,0.0,0.9641705471657183,-0.3671874999999995,2,"nan, nan, 38, 0",1,2,6,22,4,4
135,0.4,6,0.0,0.8979748202096687,-0.5277777777777761,2,"nan, nan, 15, 0",1,2,6,11,1,1
136,0.2421052631578947,8,0.0,1.0753372400697874,-0.1442786069651763,2,"nan, nan, 35, 0",1,2,6,20,4,4
137,0.21645021645021648,8,0.0,0.647351257593229,-0.07421875000000047,2,"nan, nan, 38, 0",1,2,6,22,4,3
138,0.358974358974359,7,0.0,0.8711870349814159,-0.555555555555556,2,"nan, nan, 20, 0",1,2,6,13,2,1
139,0.4,5,0.0,1.5679980504083435,-0.5277777777777761,2,"nan, nan, 15, 0",1,2,6,11,1,1
140,0.2833333333333333,6,0.0,1.4154967900770998,-0.23188405797101516,2,"nan, nan, 24, 0",1,2,6,16,2,2
141,0.4,5,0.0,1.57548831317194,-0.37499999999999867,2,"nan, nan, 15, 0",1,2,6,11,1,1
142,0.23157894736842108,10,0.0,0.45728013486345276,-0.5238095238095235,2,"nan, nan, 33, 0",1,2,6,20,3,3
143,0.36363636363636365,6,0.0,1.9148707195737726,-0.14285714285714285,2,"nan, nan, 15, 0",1,2,6,12,1,1
144,0.4,5,0.0,1.5679980504083435,-0.5277777777777761,2,"nan, nan, 15, 0",1,2,6,11,1,1
145,0.2833333333333333,9,0.0,0.5010916692846568,-0.45299145299145416,2,"nan, nan, 23, 0",1,2,6,16,2,2
146,0.2833333333333333,10,0.0,0.4969419234932655,-0.45299145299145416,2,"nan, nan, 23, 0",1,2,6,16,2,2
147,0.358974358974359,7,0.0,0.8711870349814159,-0.555555555555556,2,"nan, nan, 20, 0",1,2,6,13,2,1
148,0.3238095238095238,7,0.0,1.0783215023690644,-0.12264150943396374,2,"nan, nan, 25, 0",1,2,6,15,3,2
149,0.23157894736842108,11,0.0,0.5668132013279124,-0.48076923076923084,2,"nan, nan, 32, 0",1,2,6,20,3,3
150,0.36363636363636365,6,0.0,1.217534033621158,-0.1999999999999992,2,"nan, nan, 16, 0",1,2,6,12,1,0
151,0.3939393939393939,5,0.0,1.5149548558807204,-0.18181818181818152,2,"nan, nan, 18, 0",1,2,6,12,2,1
152,0.21645021645021648,8,0.0,0.39489996905058256,-0.26953124999999944,2,"nan, nan, 38, 0",1,2,6,22,4,3
153,0.3238095238095238,6,0.0,1.280429837944066,-0.12264150943396374,2,"nan, nan, 25, 0",1,2,6,15,3,2
154,0.3939393939393939,6,0.0,0.16379972529905906,-0.3787878787878788,2,"nan, nan, 18, 0",1,2,6,12,2,1
155,0.3076923076923077,7,0.0,0.9247460403011818,-0.3391304347826089,2,"nan, nan, 19, 0",1,2,6,14,1,1
156,0.3939393939393939,6,0.0,0.8794003982400262,-0.3787878787878788,2,"nan, nan, 18, 0",1,2,6,12,2,1
157,0.2421052631578947,8,0.0,0.966582846017408,-0.1442786069651763,2,"nan, nan, 35, 0",1,2,6,20,4,4
158,0.23157894736842108,11,0.0,0.4423099065884948,-0.48076923076923084,2,"nan, nan, 32, 0",1,2,6,20,3,2
159,0.2421052631578947,8,0.0,0.9829214651325291,-0.1442786069651763,2,"nan, nan, 35, 0",1,2,6,20,4,4
160,0.3076923076923077,6,0.0,1.0954409902532358,-0.4848484848484853,2,"nan, nan, 20, 0",1,2,6,14,1,1
161,0.1846153846153846,9,0.0,0.988141529500707,-0.046511627906977014,2,"nan, nan, 46, 0",1,2,6,26,5,5
162,0.18115942028985507,11,0.0,0.20233351166521274,-0.4124293785310733,2,"nan, nan, 36, 0",1,2,6,24,2,2
163,0.21645021645021648,11,0.0,0.9641705471657183,-0.3671874999999995,2,"nan, nan, 38, 0",1,2,6,22,4,4
164,0.21645021645021648,8,0.0,1.0394508122319301,-0.1718750000000005,2,"nan, nan, 38, 0",1,2,6,22,4,4
165,0.2573099415204678,8,0.0,0.17991916738513503,-0.06666666666666728,2,"nan, nan, 33, 0",1,2,6,19,4,3
166,0.20553359683794464,9,0.0,1.0651594923530183,-0.23809523809523814,2,"nan, nan, 39, 0",1,2,6,23,4,4
167,0.21645021645021648,9,0.0,0.8673505626598139,-0.1718750000000005,2,"nan, nan, 38, 0",1,2,6,22,4,4
168,0.4,7,0.0,0.877460739508054,-0.35087719298245684,2,"nan, nan, 14, 0",1,2,6,11,1,1
169,0.3333333333333333,6,0.0,0.904417369564797,-0.4857142857142855,2,"nan, nan, 18, 0",1,2,6,13,1,1
170,0.27941176470588236,8,0.0,0.8507360392326824,-0.20634920634920678,2,"nan, nan, 27, 0",1,2,6,17,3,3
171,0.18115942028985507,11,0.0,0.6727025148329222,-0.4124293785310733,2,"nan, nan, 36, 0",1,2,6,24,2,2
172,0.3939393939393939,6,0.0,0.8794003982400049,-0.3787878787878788,2,"nan, nan, 18, 0",1,2,6,12,2,1
173,0.20952380952380953,11,0.0,0.5545600345014918,-0.41365461847389723,2,"nan, nan, 31, 0",1,2,6,21,2,2
174,0.21645021645021648,10,0.0,0.3775839753324153,-0.1718750000000005,2,"nan, nan, 38, 0",1,2,6,22,4,3
175,0.20779220779220778,10,0.0,0.7426837457596349,-0.389067524115753,2,"nan, nan, 37, 0",1,2,6,22,3,3
176,0.3939393939393939,6,0.0,0.8794003982400262,-0.3787878787878788,2,"nan, nan, 18, 0",1,2,6,12,2,1
177,0.23157894736842108,8,0.0,0.5882301848619189,-0.26923076923076944,2,"nan, nan, 32, 0",1,2,6,20,3,3
178,0.358974358974359,6,0.0,1.2751634887237255,-0.40000000000000097,2,"nan, nan, 20, 0",1,2,6,13,2,1
179,0.19913419913419914,14,0.0,0.1775245259007452,-0.4680851063829792,2,"nan, nan, 31, 0",1,2,6,22,2,2
180,0.17460317460317462,9,0.0,0.9615839999400144,-0.07788944723617931,2,"nan, nan, 52, 0",1,2,6,28,6,6
181,0.4,5,0.0,1.5679980504083435,-0.5277777777777761,2,"nan, nan, 15, 0",1,2,6,11,1,1
182,0.32967032967032966,6,0.0,1.3769297883814957,-0.363636363636363,2,"nan, nan, 21, 0",1,2,6,14,2,2
183,0.21645021645021648,9,0.0,0.8873430984235018,-0.1718750000000005,2,"nan, nan, 38, 0",1,2,6,22,4,4
184,0.21645021645021648,9,0.0,0.17715887258967022,-0.07421875000000047,2,"nan, nan, 38, 0",1,2,6,22,4,3
185,0.3333333333333333,6,0.0,1.605259458467625,-0.4857142857142855,2,"nan, nan, 18, 0",1,2,6,13,1,1
186,0.3939393939393939,6,0.0,0.8794003982400262,-0.3787878787878788,2,"nan, nan, 18, 0",1,2,6,12,2,1
187,0.22857142857142856,9,0.0,1.1915613675684664,-0.0052356020942396385,2,"nan, nan, 35, 0",1,2,6,21,4,4
188,0.3,8,0.0,0.6247238151446481,-0.2413793103448257,2,"nan, nan, 26, 0",1,2,6,16,3,2
1,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
2,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
3,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
4,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
5,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
6,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
7,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
8,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
9,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
10,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
11,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
12,0.1471264367816092,10,0.0,0.018312235781309028,-0.3877551020408163,2,"nan, nan, 52, 0",1,2,8,30,3,2
13,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
14,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
15,0.13257575757575757,10,0.0,0.2891441485349979,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
16,0.13257575757575757,10,0.0,0.22113647195030062,-0.48936170212765867,2,"nan, nan, 58, 0",1,2,8,33,3,2
17,0.13709677419354838,11,0.0,0.018128618513140182,-0.3076923076923087,2,"nan, nan, 54, 0",1,2,8,32,3,2
18,0.13709677419354838,10,0.0,0.035580038134225944,-0.3830508474576274,2,"nan, nan, 55, 0",1,2,8,32,3,2
19,0.13709677419354838,10,0.0,0.035580038134225944,-0.3830508474576274,2,"nan, nan, 55, 0",1,2,8,32,3,2
20,0.12436974789915967,10,0.0,0.27851986975223575,-0.4800000000000007,2,"nan, nan, 61, 0",1,2,8,35,3,2
21,0.13709677419354838,10,0.0,0.035580038134225944,-0.3830508474576274,2,"nan, nan, 55, 0",1,2,8,32,3,2
22,0.12436974789915967,10,0.0,0.27851986975223575,-0.4800000000000007,2,"nan, nan, 61, 0",1,2,8,35,3,2
23,0.12436974789915967,10,0.0,0.24773404684665756,-0.4800000000000007,2,"nan, nan, 61, 0",1,2,8,35,3,2
24,0.12063492063492064,11,0.0,0.27737931596074183,-0.43108974358974506,2,"nan, nan, 62, 0",1,2,8,36,3,2
25,0.13709677419354838,10,0.0,0.035580038134225944,-0.3830508474576274,2,"nan, nan, 55, 0",1,2,8,32,3,2
26,0.12436974789915967,10,0.0,0.27851986975223575,-0.4800000000000007,2,"nan, nan, 61, 0",1,2,8,35,3,2
27,0.12436974789915967,10,0.0,0.27851986975223575,-0.4800000000000007,2,"nan, nan, 61, 0",1,2,8,35,3,2
28,0.13709677419354838,10,0.0,0.035580038134225944,-0.3830508474576274,2,"nan, nan, 55, 0",1,2,8,32,3,2
29,0.1171171171171171,12,0.0,0.09175023397823523,-0.4716981132075462,2,"nan, nan, 64, 0",1,2,8,37,3,2
30,0.10220673635307782,13,0.0,0.2622732589541119,-0.5279435702658718,2,"nan, nan, 73, 0",1,2,8,42,3,2
31,0.11379800853485063,11,0.0,0.217033857911602,-0.4958091553836218,2,"nan, nan, 67, 0",1,2,8,38,3,2
32,0.12834224598930483,10,0.0,0.2863453989770868,-0.4374445430346049,2,"nan, nan, 59, 0",1,2,8,34,3,2
33,0.12834224598930483,10,0.0,0.2863453989770868,-0.4374445430346049,2,"nan, nan, 59, 0",1,2,8,34,3,2
34,0.12063492063492064,11,0.0,0.7498675304070854,-0.47807637906647754,2,"nan, nan, 64, 0",1,2,8,36,3,2
